user_id,province,course_type,watch_seconds,payment_amount,completion_rate,rating,payment_status,visit_date
U104202,,Linux运维,14586,131.12,0.94,4.5,paid,2026-03-16
U104203,上海,大数据基础,16212,399.16,0.85,,refund,2026-05-01
U104204,广东,数据库应用,4047,275.29,0.28,3.5,paid,2026-02-05
U104205,江苏,Python开发,13306,183.03,0.89,,paid,2026-02-07
U104206,山东,数据库应用,13464,309.82,0.78,3.5,refund,2026-01-29
U104207,浙江,大数据基础,6871,476.62,0.27,,paid,2026-02-04
U104208,湖北,Python开发,14019,75.91,0.96,3.5,paid,2026-01-13
U104209,湖北,Spark分析,977,311.48,0.51,3.5,paid,2026-04-24
U104210,四川,Linux运维,2039,181.91,0.89,,paid,2026-04-21
U104211,山东,大数据基础,15017,421.24,0.23,4.5,paid,2026-03-21
U104212,山东,大数据基础,13514,240.33,0.24,4.5,refund,2026-03-15
U104213,上海,数据库应用,1860,69.16,0.63,5.0,refund,2026-02-04
U104214,浙江,数据库应用,12283,123.65,0.49,4.5,refund,2026-03-14
U104215,山东,数据库应用,821,466.87,0.69,4.0,refund,2026-04-21
U104216,四川,Python开发,3329,254.93,0.72,,paid,2026-04-07
U104217,上海,Linux运维,15098,421.94,0.24,4.5,paid,2026-03-20
U104218,,Python开发,15379,34.81,0.22,,paid,2026-02-17
U104219,,数据库应用,5395,389.91,0.21,3.5,refund,2026-04-05
U104220,江苏,数据库应用,4418,429.68,0.8,5.0,paid,2026-05-07
U104221,江苏,Spark分析,5295,469.84,0.9,5.0,paid,2026-05-06
U104222,上海,大数据基础,7442,66.12,0.42,5.0,paid,2026-04-02
U104223,四川,Python开发,14198,132.15,0.75,4.5,paid,2026-02-08
U104224,广东,大数据基础,12679,348.5,0.72,5.0,paid,2026-04-13
U104225,江苏,Linux运维,2442,419.17,0.83,5.0,paid,2026-01-01
U104226,湖北,Linux运维,12453,182.68,0.75,3.5,paid,2026-01-02
U104227,浙江,Python开发,10237,274.19,0.57,4.0,paid,2026-04-25
U104228,上海,大数据基础,6200,369.46,0.7,3.5,paid,2026-04-13
U104229,,大数据基础,16834,219.21,0.32,4.5,paid,2026-04-16
U104230,,Linux运维,16160,427.91,0.85,5.0,paid,2026-03-17
U104231,山东,Linux运维,2623,320.86,0.63,4.0,paid,2026-05-19
U104232,上海,Linux运维,16576,198.62,0.53,,paid,2026-02-22
U104233,,Python开发,4705,449.28,0.48,5.0,paid,2026-01-24
U104234,上海,Linux运维,14914,263.49,0.32,5.0,paid,2026-04-07
U104235,四川,大数据基础,13782,109.06,0.81,3.5,paid,2026-01-15
U104236,北京,Spark分析,15077,426.61,0.5,5.0,paid,2026-03-07
U104237,山东,Spark分析,16564,494.84,0.54,5.0,paid,2026-02-16
U104238,上海,Python开发,14330,277.04,0.4,,paid,2026-05-10
U104239,四川,数据库应用,11764,55.05,0.24,,paid,2026-03-11
U104240,北京,Python开发,12185,178.97,0.6,3.5,paid,2026-02-06
U104241,,大数据基础,3951,496.55,0.99,,refund,2026-03-06
U104242,北京,数据库应用,14432,99.79,0.32,3.5,paid,2026-01-28
U104243,河南,大数据基础,15305,405.5,0.71,3.5,paid,2026-05-06
U104244,,大数据基础,4437,479.31,0.35,5.0,paid,2026-03-13
U104245,广东,Python开发,3389,212.45,0.23,,paid,2026-05-02
U104246,浙江,Spark分析,4611,330.13,0.18,5.0,paid,2026-02-08
U104247,北京,Linux运维,30000,382.01,0.97,4.0,paid,2026-04-15
U104248,,数据库应用,12813,153.24,0.95,,paid,2026-01-20
U104249,河南,大数据基础,7754,387.2,0.8,,paid,2026-01-30
U104250,湖北,Python开发,12638,343.62,0.82,3.5,refund,2026-01-02
U104251,广东,Spark分析,8970,459.39,0.48,5.0,paid,2026-01-23
U104252,湖北,Linux运维,13936,88.19,0.47,4.0,refund,2026-05-15
U104253,上海,大数据基础,5183,231.99,0.34,4.0,paid,2026-03-11
U104254,河南,大数据基础,6390,441.08,0.18,,paid,2026-05-13
U104255,湖北,Python开发,13171,246.65,0.85,4.5,refund,2026-05-01
U104256,河南,大数据基础,2089,287.98,0.95,,paid,2026-02-12
U104257,,Linux运维,486,372.68,0.47,5.0,paid,2026-04-08
U104258,浙江,Spark分析,3783,283.48,0.35,5.0,paid,2026-01-14
U104259,湖北,Python开发,11261,280.79,0.24,,paid,2026-01-23
U104260,,数据库应用,11476,335.22,0.44,5.0,refund,2026-02-14
U104261,,大数据基础,12636,228.21,0.36,5.0,refund,2026-02-21
U104262,浙江,Spark分析,7841,214.42,0.62,3.5,paid,2026-04-07
U104263,山东,大数据基础,13678,411.64,0.45,,refund,2026-02-01
U104264,山东,Spark分析,17655,69.67,0.17,,paid,2026-05-02
U104265,四川,Python开发,732,146.44,0.99,3.5,paid,2026-05-08
U104266,山东,数据库应用,9545,108.85,0.92,5.0,paid,2026-01-26
U104267,湖北,数据库应用,8321,386.05,0.2,5.0,paid,2026-03-15
U104268,北京,Spark分析,13916,477.0,0.92,3.5,paid,2026-04-23
U104269,广东,Spark分析,14876,107.94,0.7,4.5,paid,2026-05-02
U104270,四川,Python开发,1550,445.05,0.31,3.5,paid,2026-03-09
U104271,山东,Python开发,7384,416.12,0.8,5.0,paid,2026-04-13
U104272,,大数据基础,11204,76.81,0.6,4.0,paid,2026-01-17
U104273,上海,Spark分析,14024,114.62,0.25,3.5,paid,2026-03-08
U104274,浙江,数据库应用,11081,246.85,0.9,3.5,paid,2026-03-01
U104275,山东,大数据基础,7120,360.49,0.61,5.0,paid,2026-03-17
U104276,北京,Python开发,4170,69.18,0.94,3.5,paid,2026-04-14
U104277,山东,Spark分析,15188,437.72,0.26,4.0,paid,2026-03-20
U104278,河南,大数据基础,855,239.71,0.9,,paid,2026-01-06
U104279,浙江,大数据基础,7733,308.12,0.66,,paid,2026-02-06
U104280,浙江,大数据基础,9214,444.96,0.6,3.5,paid,2026-01-08
U104281,江苏,Linux运维,1672,302.29,0.46,4.5,paid,2026-05-16
U104282,山东,大数据基础,16050,451.03,0.85,4.0,paid,2026-04-25
U104283,北京,Python开发,14002,123.5,0.22,4.0,paid,2026-02-01
U104284,浙江,数据库应用,6000,492.73,0.82,,paid,2026-05-15
U104285,湖北,大数据基础,4267,71.51,0.33,4.5,refund,2026-01-07
U104286,浙江,大数据基础,15086,31.55,0.72,3.5,refund,2026-02-02
U104287,山东,Spark分析,3352,76.07,0.75,4.5,refund,2026-02-28
U104288,江苏,Python开发,13404,243.75,0.6,4.5,paid,2026-02-22
U104289,北京,Python开发,10928,362.38,0.51,4.5,paid,2026-04-30
U104290,山东,数据库应用,13741,176.91,0.88,,refund,2026-05-04
U104291,上海,大数据基础,4379,361.04,0.67,3.5,paid,2026-04-03
U104292,湖北,Python开发,8659,45.35,0.59,,paid,2026-05-20
U104293,,Linux运维,2431,314.47,0.59,3.5,paid,2026-02-04
U104294,山东,Python开发,16321,183.42,0.54,,paid,2026-03-19
U104295,北京,Linux运维,5002,153.77,0.37,5.0,paid,2026-05-21
U104296,浙江,Linux运维,17037,181.34,0.93,4.5,refund,2026-04-05
U104297,上海,Python开发,9915,401.84,0.35,3.5,paid,2026-04-12
U104298,山东,Spark分析,8062,231.76,0.41,5.0,paid,2026-05-17
U104299,江苏,Python开发,17154,426.79,0.58,4.0,paid,2026-02-18
U104300,湖北,数据库应用,739,180.03,0.69,4.5,paid,2026-04-30
U104301,上海,大数据基础,1199,367.56,0.97,5.0,paid,2026-01-25
U104302,浙江,数据库应用,10299,289.35,0.74,5.0,paid,2026-03-17
U104303,上海,Linux运维,8655,107.15,0.86,4.5,refund,2026-03-28
U104304,,大数据基础,12852,340.48,1.0,,paid,2026-05-03
U104305,,Spark分析,5874,481.99,0.36,,paid,2026-04-21
U104306,上海,Spark分析,4428,393.37,0.32,4.0,paid,2026-01-03
U104307,山东,大数据基础,5756,231.09,0.37,,paid,2026-05-19
U104308,广东,Python开发,4259,104.44,0.47,4.5,paid,2026-04-11
U104309,广东,Python开发,15053,461.42,0.22,,paid,2026-03-03
U104310,广东,数据库应用,16569,343.04,0.89,3.5,paid,2026-04-09
U104311,湖北,数据库应用,3618,404.13,0.54,3.5,paid,2026-02-09
U104312,山东,数据库应用,17899,459.42,0.81,3.5,paid,2026-05-10
U104313,山东,Spark分析,10423,142.13,0.8,,refund,2026-01-31
U104314,河南,数据库应用,12181,397.07,0.85,4.5,paid,2026-01-13
U104315,上海,Spark分析,9206,327.32,0.68,4.0,refund,2026-04-16
U104316,江苏,Spark分析,7372,71.2,0.54,4.5,refund,2026-04-11
U104317,湖北,Linux运维,5735,404.41,0.25,5.0,refund,2026-01-13
U104318,北京,Linux运维,8746,268.83,0.9,,refund,2026-05-18
U104319,山东,Linux运维,12139,372.9,0.42,5.0,paid,2026-02-22
U104320,上海,大数据基础,14719,142.73,0.98,,refund,2026-02-19
U104321,河南,Python开发,6256,69.35,0.65,3.5,paid,2026-02-24
U104322,,Python开发,10708,334.75,0.32,4.5,paid,2026-02-10
U104323,浙江,数据库应用,2726,233.17,0.33,4.5,refund,2026-01-26
U104324,四川,大数据基础,14788,497.04,0.47,4.0,paid,2026-03-27
U104325,山东,数据库应用,11431,206.08,0.37,3.5,paid,2026-05-04
U104326,广东,Spark分析,8872,357.34,0.4,4.0,paid,2026-01-20
U104327,四川,Linux运维,14114,420.54,0.57,5.0,paid,2026-03-18
U104328,,Python开发,17433,427.05,0.93,4.0,refund,2026-01-31
U104329,山东,Spark分析,4651,39.9,0.64,5.0,refund,2026-03-16
U104330,河南,Spark分析,16492,394.05,0.47,4.5,paid,2026-05-21
U104331,浙江,大数据基础,10150,306.13,0.52,3.5,paid,2026-01-06
U104332,,数据库应用,10231,381.71,0.98,4.5,paid,2026-03-07
U104333,广东,Spark分析,3995,495.57,0.18,5.0,paid,2026-05-01
U104334,上海,大数据基础,7323,143.33,0.24,4.0,paid,2026-04-19
U104335,浙江,Python开发,10838,160.82,0.98,5.0,paid,2026-04-21
U104336,浙江,Python开发,8868,469.24,0.2,,paid,2026-05-16
U104337,北京,大数据基础,13538,348.37,0.43,,paid,2026-03-01
U104338,四川,数据库应用,9710,362.91,0.96,,refund,2026-03-10
U104339,广东,数据库应用,3802,216.98,0.32,4.0,paid,2026-02-18
U104340,山东,大数据基础,2375,331.48,0.43,4.5,paid,2026-01-10
U104341,,大数据基础,3808,185.07,0.44,5.0,refund,2026-01-15
U104342,广东,大数据基础,153,395.32,0.84,,paid,2026-02-10
U104343,上海,数据库应用,10106,488.45,0.24,,refund,2026-03-15
U104344,浙江,Spark分析,6616,392.08,0.2,4.5,paid,2026-02-09
U104345,江苏,Linux运维,3794,475.03,0.5,4.5,paid,2026-02-18
U104346,广东,大数据基础,262,97.66,0.42,,paid,2026-03-04
U104347,广东,数据库应用,16315,486.81,0.51,3.5,paid,2026-02-09
U104348,北京,数据库应用,6627,434.51,0.67,,paid,2026-02-03
U104349,,数据库应用,7969,282.33,0.38,3.5,paid,2026-03-09
U104350,上海,Python开发,7860,126.41,0.25,5.0,paid,2026-05-02
U104351,四川,大数据基础,1469,86.79,0.29,4.0,paid,2026-01-17
U104352,四川,Python开发,2669,72.85,0.95,4.0,paid,2026-03-08
U104353,,大数据基础,1066,83.58,0.94,3.5,refund,2026-05-08
U104354,北京,Python开发,10400,40.95,0.64,4.0,refund,2026-01-08
U104355,浙江,Linux运维,4430,370.28,0.19,4.0,paid,2026-04-22
U104356,四川,大数据基础,6236,319.6,0.36,4.5,paid,2026-04-30
U104357,山东,Python开发,4710,409.96,0.58,4.5,paid,2026-03-28
U104358,湖北,数据库应用,9928,295.85,0.29,4.0,paid,2026-03-22
U104359,河南,数据库应用,8923,336.6,0.59,5.0,paid,2026-01-08
U104360,广东,大数据基础,14061,133.18,0.71,4.5,paid,2026-04-03
U104361,山东,Linux运维,7830,426.31,0.72,4.0,paid,2026-05-14
U104362,河南,大数据基础,14408,340.72,0.35,4.5,paid,2026-02-16
U104363,江苏,Spark分析,6628,368.55,0.61,5.0,paid,2026-03-05
U104364,四川,大数据基础,14182,384.35,0.62,4.0,paid,2026-05-07
U104365,,Python开发,11016,50.97,0.19,3.5,refund,2026-04-28
U104366,浙江,数据库应用,8180,50.94,0.28,4.5,paid,2026-03-25
U104367,上海,Linux运维,17721,450.45,0.37,3.5,paid,2026-04-23
U104368,上海,大数据基础,8602,343.35,0.71,5.0,paid,2026-02-11
U104369,湖北,Linux运维,7009,29.26,0.3,4.0,paid,2026-04-24
U104370,,Spark分析,15563,446.07,0.91,5.0,paid,2026-04-19
U104371,广东,Linux运维,2892,328.24,0.91,5.0,paid,2026-02-27
U104372,上海,Python开发,200,408.07,0.24,5.0,paid,2026-02-09
U104373,上海,Linux运维,4734,94.95,0.35,4.5,paid,2026-02-07
U104374,上海,Python开发,5812,358.35,0.84,4.0,refund,2026-05-02
U104375,湖北,Linux运维,1241,36.89,0.3,,paid,2026-02-10
U104376,江苏,Linux运维,10741,480.9,0.51,,paid,2026-01-17
U104377,北京,数据库应用,5610,186.51,0.33,4.5,paid,2026-04-01
U104378,北京,Spark分析,11322,219.6,0.27,4.0,paid,2026-05-21
U104379,江苏,大数据基础,16871,276.69,0.24,3.5,paid,2026-04-09
U104380,山东,Spark分析,11786,460.69,0.34,,refund,2026-02-25
U104381,广东,数据库应用,16899,403.14,0.41,4.5,paid,2026-03-10
U104382,山东,大数据基础,4517,463.37,0.77,,paid,2026-04-12
U104383,湖北,Linux运维,9607,426.12,0.88,4.5,refund,2026-04-29
U104384,北京,Python开发,30000,478.34,0.66,3.5,refund,2026-05-05
U104385,湖北,Python开发,15250,57.83,0.73,5.0,paid,2026-03-03
U104386,江苏,Spark分析,17930,93.96,0.7,4.5,paid,2026-04-30
U104387,江苏,Linux运维,15189,452.33,0.15,3.5,paid,2026-01-15
U104388,湖北,Python开发,9237,354.06,0.51,4.5,paid,2026-01-17
U104389,江苏,Linux运维,15648,346.27,0.53,4.0,paid,2026-05-21
U104390,,Spark分析,7161,447.21,0.53,,paid,2026-02-27
U104391,广东,大数据基础,9208,424.22,0.59,4.0,paid,2026-05-05
U104392,,Linux运维,16847,85.21,0.4,3.5,paid,2026-04-29
U104393,广东,Python开发,11821,473.38,0.31,3.5,paid,2026-02-15
U104394,湖北,Spark分析,7254,288.18,0.64,3.5,refund,2026-03-15
U104395,江苏,Linux运维,12230,148.36,0.71,4.0,paid,2026-03-03
U104396,河南,Linux运维,5209,320.8,0.32,5.0,paid,2026-04-12
U104397,四川,数据库应用,3972,297.88,0.29,4.5,refund,2026-03-29
U104398,四川,数据库应用,2111,316.93,0.75,4.5,paid,2026-04-15
U104399,广东,大数据基础,4765,423.16,0.9,3.5,paid,2026-02-14
U104400,广东,Python开发,4663,169.23,0.7,5.0,refund,2026-02-03
U104401,山东,大数据基础,4763,127.2,0.55,3.5,refund,2026-04-29
U104402,湖北,数据库应用,16111,363.4,0.21,4.0,refund,2026-03-30
U104403,河南,大数据基础,694,416.49,0.35,4.5,paid,2026-01-09
U104404,江苏,Spark分析,3194,382.04,0.63,4.0,refund,2026-01-23
U104405,广东,Linux运维,9351,207.34,0.48,4.5,paid,2026-05-05
U104406,江苏,数据库应用,5458,395.02,0.49,5.0,paid,2026-01-08
U104407,广东,大数据基础,17468,40.0,0.27,4.5,paid,2026-03-19
U104408,河南,Python开发,17636,137.14,0.19,,refund,2026-03-03
U104409,山东,Python开发,6147,43.37,0.33,,paid,2026-01-21
U104410,江苏,Linux运维,15478,312.59,0.56,4.5,paid,2026-02-13
U104411,江苏,大数据基础,8586,447.17,0.85,3.5,refund,2026-04-28
U104412,浙江,Python开发,15301,103.66,0.68,3.5,paid,2026-05-15
U104413,,Spark分析,4247,448.72,0.73,3.5,refund,2026-05-08
U104414,江苏,Python开发,5184,76.21,0.69,3.5,paid,2026-02-25
U104415,,Python开发,2939,126.81,0.43,4.5,paid,2026-03-26
U104416,广东,Spark分析,8217,249.49,0.35,4.0,paid,2026-05-16
U104417,上海,大数据基础,16276,169.56,0.32,4.0,paid,2026-01-19
U104418,四川,Python开发,6139,151.55,0.19,5.0,refund,2026-03-15
U104419,广东,数据库应用,6460,428.14,0.6,4.0,paid,2026-02-04
U104420,山东,大数据基础,4672,276.52,0.55,3.5,paid,2026-02-10
U104421,山东,数据库应用,14832,406.69,0.31,,paid,2026-02-04
U104422,浙江,Spark分析,14922,345.03,1.0,3.5,refund,2026-02-20
U104423,北京,Python开发,15692,432.45,0.41,3.5,paid,2026-05-11
U104424,北京,Linux运维,12555,433.98,0.55,4.0,refund,2026-04-02
U104425,湖北,Linux运维,3036,258.31,0.92,,paid,2026-05-10
U104426,北京,Spark分析,13350,347.69,0.21,3.5,refund,2026-03-24
U104427,湖北,大数据基础,6465,397.87,0.32,5.0,refund,2026-01-24
U104428,山东,Python开发,8426,463.03,0.28,4.5,paid,2026-01-16
U104429,广东,Spark分析,12258,101.41,0.37,5.0,paid,2026-02-10
U104430,湖北,Spark分析,1666,406.75,0.67,3.5,paid,2026-05-06
U104431,江苏,数据库应用,10803,361.17,0.66,4.5,paid,2026-05-06
U104432,湖北,Spark分析,3939,72.92,0.71,4.0,refund,2026-04-14
U104433,,大数据基础,11947,433.97,0.51,,refund,2026-01-31
U104434,河南,Spark分析,4326,295.36,0.44,4.0,paid,2026-01-04
U104435,,Linux运维,1899,127.27,0.93,4.5,paid,2026-05-11
U104436,广东,Python开发,11004,192.85,0.54,,paid,2026-03-09
U104437,湖北,数据库应用,377,92.09,0.82,3.5,paid,2026-03-29
U104438,上海,Python开发,8117,225.95,0.8,3.5,paid,2026-04-08
U104439,北京,Python开发,7674,485.35,0.5,3.5,paid,2026-03-01
U104440,山东,大数据基础,11088,120.27,0.42,4.0,paid,2026-05-14
U104441,上海,数据库应用,15527,234.6,0.16,4.5,paid,2026-01-28
U104442,四川,Spark分析,16746,377.99,0.69,3.5,paid,2026-03-03
U104443,山东,Spark分析,16452,136.18,0.47,4.5,paid,2026-05-06
U104444,,Python开发,7836,294.11,0.5,3.5,paid,2026-04-11
U104445,广东,Python开发,742,316.05,0.42,,paid,2026-01-21
U104446,河南,数据库应用,12754,183.13,0.42,,paid,2026-04-27
U104447,河南,Spark分析,10787,380.7,0.33,4.0,paid,2026-04-27
U104448,山东,Linux运维,3127,286.24,0.91,4.5,paid,2026-02-04
U104449,广东,大数据基础,2914,184.34,0.88,4.0,paid,2026-03-12
U104450,山东,大数据基础,2847,167.35,0.43,4.5,paid,2026-04-27
U104451,浙江,Linux运维,1868,81.55,0.5,5.0,refund,2026-02-01
U104452,河南,数据库应用,1148,341.71,0.6,5.0,refund,2026-01-08
U104453,北京,Python开发,12694,342.06,0.34,4.5,paid,2026-04-01
U104454,江苏,Python开发,7941,350.74,0.94,4.0,paid,2026-03-11
U104455,江苏,Spark分析,10141,159.73,0.49,4.0,refund,2026-01-27
U104456,山东,Python开发,135,347.07,0.18,4.5,paid,2026-01-04
U104457,江苏,Linux运维,5711,460.14,0.39,3.5,paid,2026-01-12
U104458,,数据库应用,8975,354.89,0.28,4.0,paid,2026-04-11
U104459,北京,大数据基础,12626,469.21,0.87,4.5,paid,2026-03-15
U104460,湖北,大数据基础,9417,57.04,0.39,4.5,paid,2026-01-01
U104461,广东,Python开发,16360,415.18,0.85,5.0,paid,2026-03-18
U104462,河南,数据库应用,7667,188.84,0.52,3.5,paid,2026-03-06
U104463,湖北,大数据基础,7882,152.71,0.93,,refund,2026-05-03
U104464,浙江,Python开发,12722,428.03,0.3,4.5,refund,2026-05-03
U104465,北京,数据库应用,5458,441.35,0.79,,paid,2026-01-11
U104466,山东,Linux运维,13496,284.33,0.99,5.0,paid,2026-01-12
U104467,四川,Linux运维,3280,409.53,0.83,5.0,paid,2026-05-11
U104468,河南,大数据基础,12576,225.17,0.28,4.5,refund,2026-03-02
U104469,河南,大数据基础,6105,159.67,0.91,5.0,paid,2026-04-27
U104470,四川,数据库应用,12791,307.63,0.58,,paid,2026-04-13
U104471,浙江,大数据基础,11936,390.48,0.45,4.5,paid,2026-02-18
U104472,湖北,Linux运维,11870,131.86,0.86,4.5,paid,2026-01-01
U104473,北京,Python开发,10773,498.8,0.8,5.0,paid,2026-02-06
U104474,山东,Linux运维,15748,365.62,0.64,4.0,paid,2026-04-17
U104475,,Linux运维,16059,236.94,0.81,3.5,paid,2026-05-14
U104476,山东,大数据基础,6409,416.94,0.73,,paid,2026-04-17
U104477,山东,Linux运维,10884,79.77,0.97,5.0,refund,2026-01-01
U104478,上海,Linux运维,14416,272.64,0.95,4.5,paid,2026-01-16
U104479,,大数据基础,669,391.54,0.6,4.0,paid,2026-02-08
U104480,江苏,Python开发,3458,407.64,0.28,5.0,paid,2026-04-13
U104481,河南,Linux运维,8532,450.47,0.73,5.0,refund,2026-04-26
U104482,湖北,Linux运维,17904,173.95,0.62,4.0,refund,2026-03-17
U104483,,大数据基础,8010,495.22,0.79,4.5,refund,2026-01-05
U104484,湖北,Python开发,3424,186.61,0.33,3.5,paid,2026-03-07
U104485,江苏,大数据基础,7437,279.7,0.94,,paid,2026-01-06
U104486,北京,Python开发,8247,359.07,0.69,4.5,paid,2026-01-27
U104487,湖北,大数据基础,8635,168.03,0.62,,paid,2026-04-01
U104488,江苏,数据库应用,13501,264.56,0.99,4.5,refund,2026-02-06
U104489,山东,数据库应用,5259,193.37,0.35,4.0,refund,2026-03-13
U104490,四川,数据库应用,5043,119.45,0.19,4.5,paid,2026-05-11
U104491,浙江,Linux运维,15434,58.18,0.24,,refund,2026-05-16
U104492,湖北,大数据基础,3696,269.98,0.96,4.0,paid,2026-05-05
U104493,湖北,Python开发,653,153.83,1.0,4.5,paid,2026-01-18
U104494,,数据库应用,17661,489.39,0.48,4.0,paid,2026-02-19
U104495,上海,Spark分析,10608,262.72,0.72,3.5,paid,2026-02-27
U104496,山东,大数据基础,16041,81.03,0.37,3.5,paid,2026-02-11
U104497,湖北,数据库应用,3316,364.3,0.23,5.0,paid,2026-04-30
U104498,湖北,Spark分析,3105,98.87,0.66,3.5,paid,2026-03-26
U104499,广东,Spark分析,14531,173.47,0.22,3.5,paid,2026-05-06
U104500,四川,Python开发,15547,57.54,0.22,4.0,paid,2026-05-04
U104501,湖北,数据库应用,1016,41.24,0.2,3.5,paid,2026-05-18
U104502,北京,数据库应用,8580,390.47,0.46,,refund,2026-03-24
U104503,上海,Python开发,178,95.49,0.88,3.5,paid,2026-04-17
U104504,山东,大数据基础,8649,468.5,0.17,3.5,paid,2026-03-24
U104505,北京,数据库应用,4914,215.7,0.85,,paid,2026-03-30
U104506,上海,数据库应用,13914,101.99,0.25,4.5,paid,2026-02-10
U104507,浙江,Linux运维,1380,236.1,0.22,3.5,paid,2026-05-10
U104508,,Spark分析,13026,340.0,0.44,4.0,paid,2026-03-30
U104509,北京,数据库应用,14149,43.87,0.19,,paid,2026-04-12
U104510,浙江,大数据基础,2171,271.29,0.45,5.0,refund,2026-04-09
U104511,江苏,Linux运维,9617,246.75,0.71,3.5,refund,2026-03-16
U104512,北京,Spark分析,15023,470.16,0.27,4.5,paid,2026-03-13
U104513,山东,大数据基础,9283,305.49,0.4,5.0,paid,2026-03-17
U104514,广东,Linux运维,16816,36.69,0.4,,paid,2026-01-08
U104515,山东,Linux运维,6504,401.38,0.91,,paid,2026-02-12
U104516,,数据库应用,10275,435.74,0.41,4.5,paid,2026-05-03
U104517,广东,数据库应用,9905,68.65,0.69,5.0,paid,2026-03-28
